Date,Time Start,Time End,Polygon-Location,Species,Count,Behavior,Notes,Observer,Longitude,Latitude
11/15/2018,9:38:00,.,OAK RESTORATION,CALT,1,,,"MH, JN, CP",-119.8780794,34.41739623
11/15/2018,9:41:00,.,OAK RESTORATION,CAKI,2,,,"MH, JN, CP",-119.8788586,34.4172182
11/15/2018,9:41:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN, CP",-119.8789323,34.41723003
11/15/2018,9:42:00,.,OAK RESTORATION,NOMO,1,,,"MH, JN, CP",-119.878617,34.41756102
11/15/2018,9:44:00,.,OAK RESTORATION,AMKE,1,Male,,"MH, JN, CP",-119.8800738,34.41726498
11/15/2018,9:44:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN, CP",-119.8787602,34.41740398
11/15/2018,9:44:00,.,OAK RESTORATION,RCKI,1,,,"MH, JN, CP",-119.8789908,34.41752222
11/15/2018,9:48:00,.,OAK RESTORATION,CALT,1,,,"MH, JN, CP",-119.8790985,34.41723268
11/15/2018,9:53:00,.,OAK RESTORATION,BEWR,1,,,"MH, JN, CP",-119.8817111,34.41742525
11/15/2018,9:54:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN, CP",-119.8819048,34.41738875
11/15/2018,9:54:00,.,OAK RESTORATION,WCSP,5,,,"MH, JN, CP",-119.881936,34.41745755
11/15/2018,9:55:00,.,OAK RESTORATION,AMGO,1,Call,,"MH, JN, CP",-119.8819812,34.41734862
11/15/2018,9:55:00,.,OAK RESTORATION,CALT,1,,,"MH, JN, CP",-119.8820445,34.41745005
11/15/2018,9:55:00,.,OAK RESTORATION,HOFI,1,Call,,"MH, JN, CP",-119.8819673,34.41739162
11/15/2018,9:57:00,.,OAK RESTORATION,GCSP,1,,,"MH, JN, CP",-119.8819986,34.41750377
11/15/2018,9:57:00,.,OAK RESTORATION,MODO,2,Flying Over,,"MH, JN, CP",-119.8818492,34.41725723
11/15/2018,9:58:00,.,OAK RESTORATION,AMGO,1,,,"MH, JN, CP",-119.8817241,34.41731457
11/15/2018,9:58:00,.,OAK RESTORATION,BEWR,1,,,"MH, JN, CP",-119.8819638,34.4173891
11/15/2018,9:58:00,.,OAK RESTORATION,HOFI,1,,,"MH, JN, CP",-119.8816963,34.4174235
11/15/2018,10:02:00,.,OAK RESTORATION,CAKI,1,Call,,"MH, JN, CP",-119.881175,34.41669821
11/15/2018,10:04:00,.,OAK RESTORATION,WCSP,1,,,"MH, JN, CP",-119.8811311,34.41597087
11/15/2018,10:06:00,.,OAK RESTORATION,AMGO,1,,,"MH, JN, CP",-119.8812007,34.41579261
11/15/2018,10:06:00,.,OAK RESTORATION,CALT,1,,,"MH, JN, CP",-119.8812279,34.41591476
11/15/2018,10:06:00,.,OAK RESTORATION,HOFI,1,,,"MH, JN, CP",-119.8812642,34.41588157
11/15/2018,10:06:00,.,OAK RESTORATION,WREN,1,,,"MH, JN, CP",-119.8812062,34.41577778
11/15/2018,10:07:00,.,OAK RESTORATION,NOFL,1,,,"MH, JN, CP",-119.8810495,34.41544234
11/15/2018,10:09:00,.,OAK RESTORATION,CAKI,2,,,"MH, JN, CP",-119.8807039,34.41591225
11/15/2018,10:10:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN, CP",-119.8807951,34.41608333
11/15/2018,10:14:00,.,OAK RESTORATION,BGGN,1,,,"MH, JN, CP",-119.8798982,34.41678909
11/15/2018,10:14:00,.,OAK RESTORATION,CALT,2,,,"MH, JN, CP",-119.879923,34.41684384
11/15/2018,10:17:00,.,OAK RESTORATION,BGGN,1,,,"MH, JN, CP",-119.8791737,34.41709247
11/15/2018,10:17:00,.,OAK RESTORATION,COYE,1,Call,,"MH, JN, CP",-119.8789387,34.41701492
11/15/2018,10:20:00,.,OAK RESTORATION,RTHA,1,Flying Over,,"MH, JN, CP",-119.8811952,34.41633294
11/15/2018,10:24:00,.,SYCAMORE,SSHA,1,Flying Over,,"MH, JN, CP",-119.8772148,34.4162037
11/15/2018,11:15:00,.,CYPRESS,RTHA,1,,,"MH, JN, CP",-119.878699,34.41272251
11/15/2018,11:21:00,.,OAK RESTORATION,BGGN,1,,,"MH, JN, CP",-119.8791833,34.41754902
12/18/2018,7:18:00,.,BEACH SOUTH,WILL,4,,,"MH, JN",-119.879445,34.40771203
12/18/2018,7:19:00,.,BEACH SOUTH,LBCU,1,Flying Over,,"MH, JN",-119.8792975,34.40746869
12/18/2018,7:19:00,.,BEACH SOUTH,WHIM,2,Flying Over,,"MH, JN",-119.8793901,34.40742907
12/18/2018,7:21:00,.,BEACH SOUTH,BBPL,4,,,"MH, JN",-119.8794896,34.40779468
12/18/2018,7:22:00,.,BEACH SOUTH,SNPL,16,,,"MH, JN",-119.8795856,34.40790302
12/18/2018,7:23:00,.,BEACH SOUTH,SEPL,1,,,"MH, JN",-119.879517,34.40780115
12/18/2018,7:26:00,.,BEACH SOUTH,KILL,2,,,"MH, JN",-119.8801824,34.40858568
12/18/2018,7:30:00,.,SLOUGH MOUTH,AMCO,13,,,"MH, JN",-119.8808624,34.41001097
12/18/2018,7:30:00,.,BEACH SOUTH,LESA,4,,,"MH, JN",-119.8807801,34.40983554
12/18/2018,7:31:00,.,SLOUGH MOUTH,CANG,4,,,"MH, JN",-119.8815312,34.41051463
12/18/2018,7:31:00,.,SLOUGH MOUTH,WESA,3,,,"MH, JN",-119.8808555,34.40991477
12/18/2018,7:32:00,.,SLOUGH MOUTH,DUNL,1,,,"MH, JN",-119.8810099,34.41009303
12/18/2018,7:32:00,.,SLOUGH MOUTH,SEPL,1,,,"MH, JN",-119.8811642,34.41004908
12/18/2018,7:33:00,.,SLOUGH MOUTH,BBPL,87,,,"MH, JN",-119.8811196,34.41017864
12/18/2018,7:33:00,.,SLOUGH MOUTH,BBPL,41,,,"MH, JN",-119.881027,34.4099725
12/18/2018,7:33:00,.,SLOUGH MOUTH,WILL,4,,may be repeat observation,"MH, JN",-119.8812499,34.41014227
12/18/2018,7:34:00,.,SLOUGH MOUTH,RUDU,1,,,"MH, JN",-119.8808714,34.41017159
12/18/2018,7:35:00,.,SLOUGH MOUTH,LESA,7,,,"MH, JN",-119.8809434,34.41039795
12/18/2018,7:36:00,.,SLOUGH MOUTH,AMPI,1,,,"MH, JN",-119.8810635,34.4105083
12/18/2018,7:36:00,.,SLOUGH MOUTH,DUNL,1,,,"MH, JN",-119.8811081,34.41038946
12/18/2018,7:37:00,.,SLOUGH MOUTH,SNPL,93,,"NR:GN, A:RW,","MH, JN",-119.8816362,34.41020583
12/18/2018,7:40:00,.,SLOUGH MOUTH,SAND,1,,,"MH, JN",-119.8816534,34.41027119
12/18/2018,7:44:00,.,SLOUGH MOUTH,AMCO,15,,,"MH, JN",-119.880429,34.40985313
12/18/2018,7:44:00,.,SLOUGH MOUTH,CANG,2,,,"MH, JN",-119.880501,34.40991538
12/18/2018,7:44:00,.,SLOUGH MOUTH,REDH,19,,,"MH, JN",-119.8803878,34.40994863
12/18/2018,7:47:00,.,SLOUGH MOUTH,LESA,15,,,"MH, JN",-119.8813653,34.41032001
12/18/2018,7:49:00,.,SLOUGH MOUTH,SEPL,1,,,"MH, JN",-119.8813713,34.41048214
12/18/2018,7:49:00,.,SLOUGH MOUTH,SNPL,1,,,"MH, JN",-119.8815227,34.41067803
12/18/2018,7:51:00,.,BEACH NORTH,AMPI,1,,,"MH, JN",-119.8824738,34.41113083
12/18/2018,7:53:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8824708,34.41127729
12/18/2018,7:53:00,.,SLOUGH MOUTH,BLPH,1,,,"MH, JN",-119.8811421,34.41065891
12/18/2018,7:56:00,.,BEACH NORTH,BSSP,1,,,"MH, JN",-119.8834035,34.41240869
12/18/2018,7:57:00,.,BEACH NORTH,YRWA,2,,,"MH, JN",-119.8841531,34.41333289
12/18/2018,8:04:00,.,BEACH NORTH,HOFI,5,,,"MH, JN",-119.8838374,34.41320371
12/18/2018,8:04:00,.,BEACH NORTH,SAVS,1,,did not determine if BSSP or SAVS,"MH, JN",-119.8839631,34.41315712
12/18/2018,8:05:00,.,BEACH NORTH,HOFI,25,,,"MH, JN",-119.8839146,34.41332764
12/18/2018,8:07:00,.,BEACH NORTH,BLPH,2,,,"MH, JN",-119.8841122,34.41335305
12/18/2018,8:08:00,.,BEACH NORTH,SAPH,1,,,"MH, JN",-119.8843022,34.4135987
12/18/2018,8:11:00,.,BEACH NORTH,AMPI,1,,,"MH, JN",-119.8846902,34.41395977
12/18/2018,8:34:00,.,DUNE POND,ANHU,1,,,"MH, JN",-119.8813504,34.41327751
12/18/2018,8:35:00,.,DUNE POND,SOSP,1,Call,,"MH, JN",-119.8818866,34.41404729
12/18/2018,8:36:00,.,DUNE POND,WREN,1,,,"MH, JN",-119.8814619,34.41340389
12/18/2018,8:38:00,.,DUNE POND,LOSH,1,,,"MH, JN",-119.8812401,34.4138209
12/18/2018,8:39:00,.,DUNE POND,HETH,1,,,"MH, JN",-119.8812493,34.41353024
12/18/2018,8:39:00,.,DUNE POND,HOFI,1,,,"MH, JN",-119.8815,34.41325641
12/18/2018,8:39:00,.,DUNE POND,MAWR,1,,,"MH, JN",-119.8814954,34.41355896
12/18/2018,8:40:00,.,DUNE POND,CAKI,1,Call,,"MH, JN",-119.881851,34.41428228
12/18/2018,8:40:00,.,DUNE POND,SOSP,2,,,"MH, JN",-119.8816258,34.41333059
12/18/2018,8:40:00,.,DUNE POND,WREN,2,,,"MH, JN",-119.8817605,34.41334974
12/18/2018,8:44:00,.,CYPRESS,BLPH,1,,,"MH, JN",-119.8811782,34.41304924
12/18/2018,8:46:00,.,CYPRESS,BGGN,1,,,"MH, JN",-119.8807096,34.41289035
12/18/2018,8:50:00,.,SYCAMORE,WTKI,1,,,"MH, JN",-119.8767659,34.41631379
12/18/2018,8:51:00,.,CYPRESS,BEWR,1,,,"MH, JN",-119.8803462,34.41289044
12/18/2018,8:54:00,.,CYPRESS,AMKE,1,Female,,"MH, JN",-119.8788329,34.41280202
12/18/2018,8:55:00,.,CYPRESS,NOFL,1,,,"MH, JN",-119.8789104,34.41285055
12/18/2018,8:55:00,.,CYPRESS,NUWO,1,Call,,"MH, JN",-119.8793569,34.41288143
12/18/2018,8:56:00,.,CYPRESS,HOFI,3,,,"MH, JN",-119.8790868,34.41279636
12/18/2018,8:58:00,.,CYPRESS,CALT,1,,,"MH, JN",-119.8785975,34.4129662
12/18/2018,8:59:00,.,CYPRESS,OATI,1,,,"MH, JN",-119.8786216,34.41281621
12/18/2018,9:03:00,.,CYPRESS,CALT,1,,,"MH, JN",-119.878483,34.41301847
12/18/2018,9:04:00,.,CYPRESS,CALT,1,Carrying Food,,"MH, JN",-119.878356,34.41306361
12/18/2018,9:04:00,.,WILLOWS,HETH,1,,,"MH, JN",-119.8782481,34.41305619
12/18/2018,9:04:00,.,WILLOWS,SPTO,,,,"MH, JN",-119.8780223,34.41305871
12/18/2018,9:06:00,.,WILLOWS,WESJ,,,,"MH, JN",-119.8781917,34.41311443
12/18/2018,9:07:00,.,WILLOWS,ANHU,1,Male,,"MH, JN",-119.8779478,34.41325949
12/18/2018,9:11:00,.,WILLOWS,BEWR,1,,,"MH, JN",-119.8781339,34.41297149
12/18/2018,9:12:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8779568,34.41355385
12/18/2018,9:14:00,.,WEST SIDE,WESJ,1,,repeat observation from willows,"MH, JN",-119.8779877,34.41356059
12/18/2018,9:15:00,.,WEST SIDE,ANHU,1,Female,,"MH, JN",-119.8776155,34.4136273
12/18/2018,9:16:00,.,WEST SIDE,RCKI,1,,,"MH, JN",-119.8774538,34.41364847
12/18/2018,9:17:00,.,WEST SIDE,ANHU,1,Male,,"MH, JN",-119.8776592,34.41388618
12/18/2018,9:18:00,.,WEST SIDE,ANHU,1,Male,,"MH, JN",-119.8778188,34.41395764
12/18/2018,9:18:00,.,WEST SIDE,RCKI,1,,,"MH, JN",-119.8777239,34.41395552
12/18/2018,9:20:00,.,WEST SIDE,WESJ,1,,,"MH, JN",-119.8785812,34.41434305
12/18/2018,9:21:00,.,WEST SIDE,BGGN,1,,,"MH, JN",-119.8784837,34.41396399
12/18/2018,9:22:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8785119,34.41409317
12/18/2018,9:23:00,.,WEST SIDE,NUWO,1,Call,,"MH, JN",-119.8787301,34.41430281
12/18/2018,9:23:00,.,WEST SIDE,WREN,1,,,"MH, JN",-119.8787532,34.41435576
12/18/2018,9:24:00,.,WEST SIDE,GCSP,1,,,"MH, JN",-119.8786185,34.41441293
12/18/2018,9:28:00,.,WEST SIDE,ANHU,2,,,"MH, JN",-119.8771399,34.41548937
12/18/2018,9:28:00,.,WEST SIDE,CAKI,1,,,"MH, JN",-119.8773093,34.41530938
12/18/2018,9:28:00,.,WEST SIDE,HOFI,3,,,"MH, JN",-119.8773642,34.41527549
12/18/2018,9:29:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8773864,34.41536443
12/18/2018,9:29:00,.,SYCAMORE,NOFL,1,Call,,"MH, JN",-119.8778279,34.41633088
12/18/2018,9:30:00,.,WEST SIDE,BUSH,14,,,"MH, JN",-119.8771784,34.41574133
12/18/2018,9:31:00,.,WEST SIDE,RCKI,1,,,"MH, JN",-119.8769359,34.415793
12/18/2018,9:31:00,.,SYCAMORE,WESJ,1,,,"MH, JN",-119.8777778,34.41616147
12/18/2018,9:48:00,.,SYCAMORE,RSHA,1,,,"MH, JN",-119.8768224,34.41685166
12/18/2018,9:48:00,.,SYCAMORE,WEBL,1,,,"MH, JN",-119.877654,34.41628203
12/18/2018,9:49:00,.,SYCAMORE,CAKI,1,,,"MH, JN",-119.8777387,34.4163265
12/18/2018,9:49:00,.,SYCAMORE,HOFI,8,,,"MH, JN",-119.877767,34.41622062
12/18/2018,9:49:00,.,SYCAMORE,HOWR,1,,,"MH, JN",-119.8775,34.41633285
12/18/2018,9:50:00,.,SYCAMORE,HOFI,10,,,"MH, JN",-119.8778081,34.41635846
12/18/2018,9:50:00,.,SYCAMORE,HOWR,1,,,"MH, JN",-119.8776916,34.41639731
12/18/2018,9:50:00,.,SYCAMORE,WESJ,1,,,"MH, JN",-119.877767,34.41658716
12/18/2018,9:51:00,.,SYCAMORE,HAWO,1,,,"MH, JN",-119.8777988,34.41622897
12/18/2018,9:51:00,.,SYCAMORE,HETH,1,,,"MH, JN",-119.8775524,34.41643014
12/18/2018,9:51:00,.,SYCAMORE,NOFL,1,,,"MH, JN",-119.8777449,34.41630097
12/18/2018,9:51:00,.,SYCAMORE,OCWA,1,,,"MH, JN",-119.8777628,34.41626921
12/18/2018,9:51:00,.,SYCAMORE,SBMU,2,,,"MH, JN",-119.8775139,34.41639203
12/18/2018,9:53:00,.,SYCAMORE,ANHU,1,Female,,"MH, JN",-119.877768,34.41639626
12/18/2018,9:53:00,.,SYCAMORE,SPTO,1,,,"MH, JN",-119.8778424,34.41628826
12/18/2018,9:55:00,.,SYCAMORE,WREN,1,,,"MH, JN",-119.8779682,34.4163285
12/18/2018,9:58:00,.,SYCAMORE,CANG,2,Flying Over,,"MH, JN",-119.8775321,34.41633697
12/18/2018,9:58:00,.,SYCAMORE,SEPL,1,Flying Over,,"MH, JN",-119.8776784,34.41657626
12/18/2018,9:59:00,.,OAK RESTORATION,WCSP,1,,,"MH, JN",-119.8779557,34.41695319
12/18/2018,10:01:00,.,OAK RESTORATION,CALT,2,,,"MH, JN",-119.8777755,34.41704001
12/18/2018,10:03:00,.,OAK RESTORATION,KILL,8,Flying Over,,"MH, JN",-119.8776189,34.41742117
12/18/2018,10:06:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8783774,34.41731423
12/18/2018,10:06:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8786418,34.41723376
12/18/2018,10:07:00,.,OAK RESTORATION,CAKI,2,,,"MH, JN",-119.8788436,34.41756895
12/18/2018,10:07:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN",-119.8786598,34.41736987
12/18/2018,10:13:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8802065,34.41762711
12/18/2018,10:17:00,.,OAK RESTORATION,RSHA,1,,repeat observation from sycamore,"MH, JN",-119.8815054,34.41738359
12/18/2018,10:20:00,.,OAK RESTORATION,RTHA,1,,out of poly ,"MH, JN",-119.8822036,34.41732218
12/18/2018,10:26:00,.,OAK RESTORATION,COHA,1,,,"MH, JN",-119.8810107,34.4168423
12/18/2018,10:26:00,.,OAK RESTORATION,HOFI,3,,,"MH, JN",-119.8810202,34.41689372
12/18/2018,10:26:00,.,OAK RESTORATION,HOWR,1,Call,,"MH, JN",-119.880924,34.41687248
12/18/2018,10:27:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8809606,34.41695296
12/18/2018,10:27:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8811733,34.41669476
12/18/2018,10:31:00,.,OAK RESTORATION,WEBL,2,,,"MH, JN",-119.8808889,34.41595001
12/18/2018,10:32:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8808143,34.41595448
12/18/2018,10:33:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8809695,34.4157548
12/18/2018,10:33:00,.,OAK RESTORATION,CALT,2,,,"MH, JN",-119.8809925,34.41580246
12/18/2018,10:34:00,.,OAK RESTORATION,CALT,2,,,"MH, JN",-119.8809648,34.41562577
12/18/2018,10:34:00,.,OAK RESTORATION,HOFI,7,,,"MH, JN",-119.8809284,34.41574952
12/18/2018,10:41:00,.,OAK RESTORATION,HOFI,14,,,"MH, JN",-119.8803665,34.41624803
12/18/2018,10:42:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8784633,34.41709925
12/18/2018,10:42:00,.,OAK RESTORATION,RCKI,1,,,"MH, JN",-119.8811803,34.41612551
